document_id,page,table_index,row_index,column_index,content
501f593a-6960-44c2-a1b4-cf1afcb3cdc0,,1,,,PD no. Nº de SV
501f593a-6960-44c2-a1b4-cf1afcb3cdc0,,1,,,Seq. no. Nº de séq.
501f593a-6960-44c2-a1b4-cf1afcb3cdc0,,1,,,
501f593a-6960-44c2-a1b4-cf1afcb3cdc0,,1,,,PD no. Nº de SV
501f593a-6960-44c2-a1b4-cf1afcb3cdc0,,1,,,Seq. no. Nº de séq.
501f593a-6960-44c2-a1b4-cf1afcb3cdc0,,1,,,
501f593a-6960-44c2-a1b4-cf1afcb3cdc0,,1,,,PD no. Nº de SV
501f593a-6960-44c2-a1b4-cf1afcb3cdc0,,1,,,Seq. no. Nº de séq.
501f593a-6960-44c2-a1b4-cf1afcb3cdc0,,1,,,105-A
501f593a-6960-44c2-a1b4-cf1afcb3cdc0,,1,,,87
501f593a-6960-44c2-a1b4-cf1afcb3cdc0,,1,,,25
501f593a-6960-44c2-a1b4-cf1afcb3cdc0,,1,,,
501f593a-6960-44c2-a1b4-cf1afcb3cdc0,,1,,,
501f593a-6960-44c2-a1b4-cf1afcb3cdc0,,1,,,50
501f593a-6960-44c2-a1b4-cf1afcb3cdc0,,1,,,
501f593a-6960-44c2-a1b4-cf1afcb3cdc0,,1,,,
501f593a-6960-44c2-a1b4-cf1afcb3cdc0,,1,,,18
501f593a-6960-44c2-a1b4-cf1afcb3cdc0,,1,,,269
501f593a-6960-44c2-a1b4-cf1afcb3cdc0,,1,,,26
501f593a-6960-44c2-a1b4-cf1afcb3cdc0,,1,,,
501f593a-6960-44c2-a1b4-cf1afcb3cdc0,,1,,,
501f593a-6960-44c2-a1b4-cf1afcb3cdc0,,1,,,51
501f593a-6960-44c2-a1b4-cf1afcb3cdc0,,1,,,
501f593a-6960-44c2-a1b4-cf1afcb3cdc0,,1,,,
501f593a-6960-44c2-a1b4-cf1afcb3cdc0,,1,,,
501f593a-6960-44c2-a1b4-cf1afcb3cdc0,,1,,,571
501f593a-6960-44c2-a1b4-cf1afcb3cdc0,,1,,,27
501f593a-6960-44c2-a1b4-cf1afcb3cdc0,,1,,,
501f593a-6960-44c2-a1b4-cf1afcb3cdc0,,1,,,52
501f593a-6960-44c2-a1b4-cf1afcb3cdc0,,1,,,
501f593a-6960-44c2-a1b4-cf1afcb3cdc0,,1,,,
501f593a-6960-44c2-a1b4-cf1afcb3cdc0,,1,,,18
501f593a-6960-44c2-a1b4-cf1afcb3cdc0,,1,,,463
501f593a-6960-44c2-a1b4-cf1afcb3cdc0,,1,,,28
501f593a-6960-44c2-a1b4-cf1afcb3cdc0,,1,,,
501f593a-6960-44c2-a1b4-cf1afcb3cdc0,,1,,,53
501f593a-6960-44c2-a1b4-cf1afcb3cdc0,,1,,,
501f593a-6960-44c2-a1b4-cf1afcb3cdc0,,1,,,
501f593a-6960-44c2-a1b4-cf1afcb3cdc0,,1,,,
501f593a-6960-44c2-a1b4-cf1afcb3cdc0,,1,,,546
501f593a-6960-44c2-a1b4-cf1afcb3cdc0,,1,,,29
501f593a-6960-44c2-a1b4-cf1afcb3cdc0,,1,,,
501f593a-6960-44c2-a1b4-cf1afcb3cdc0,,1,,,54
